eventID,occurrenceID,basisOfRecord,eventDate,scientificName,taxonRank,taxonID,specificEpithet,genus,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,countryCode,individualCount,organismQuantity,organismQuantityType,recordedBy
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Halichoeres hortulanus (Lacepède, 1801):8cm",HumanObservation,2016-03,"Halichoeres hortulanus (Lacepède, 1801)",species,urn:lsid:marinespecies.org:taxname:218985,hortulanus,Halichoeres,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Heniochus varius (Cuvier, 1829):14cm",HumanObservation,2016-03,"Heniochus varius (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:276750,varius,Heniochus,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,6,6,14cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Labrichthys unilineatus (Guichenot, 1847):10cm",HumanObservation,2016-03,"Labrichthys unilineatus (Guichenot, 1847)",species,urn:lsid:marinespecies.org:taxname:219013,unilineatus,Labrichthys,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Paracirrhites forsteri (Schneider, 1801):9cm",HumanObservation,2016-03,"Paracirrhites forsteri (Schneider, 1801)",species,urn:lsid:marinespecies.org:taxname:218867,forsteri,Paracirrhites,Cirrhitidae,Centrarchiformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Parupeneus barberinus (Lacepède, 1801):8cm",HumanObservation,2016-03,"Parupeneus barberinus (Lacepède, 1801)",species,urn:lsid:marinespecies.org:taxname:218660,barberinus,Parupeneus,Mullidae,Mulliformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Plagiotremus Gill, 1865:8cm",HumanObservation,2016-03,"Plagiotremus Gill, 1865",genus,urn:lsid:marinespecies.org:taxname:205546,,Plagiotremus,Blenniidae,Blenniiformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Platax teira (Forsskål, 1775):12cm",HumanObservation,2016-03,"Platax teira (Forsskål, 1775)",species,urn:lsid:marinespecies.org:taxname:218710,teira,Platax,Ephippidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Plectroglyphidodon lacrymatus (Quoy & Gaimard, 1825):6cm",HumanObservation,2016-03,"Plectroglyphidodon lacrymatus (Quoy & Gaimard, 1825)",species,urn:lsid:marinespecies.org:taxname:212860,lacrymatus,Plectroglyphidodon,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Plectroglyphidodon lacrymatus (Quoy & Gaimard, 1825):8cm",HumanObservation,2016-03,"Plectroglyphidodon lacrymatus (Quoy & Gaimard, 1825)",species,urn:lsid:marinespecies.org:taxname:212860,lacrymatus,Plectroglyphidodon,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Pomacentrus brachialis Cuvier, 1830:7cm",HumanObservation,2016-03,"Pomacentrus brachialis Cuvier, 1830",species,urn:lsid:marinespecies.org:taxname:212977,brachialis,Pomacentrus,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,10,10,7cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Pomacentrus moluccensis Bleeker, 1853:5cm",HumanObservation,2016-03,"Pomacentrus moluccensis Bleeker, 1853",species,urn:lsid:marinespecies.org:taxname:277159,moluccensis,Pomacentrus,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,60,60,5cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Scarus dimidiatus Bleeker, 1859:15cm",HumanObservation,2016-03,"Scarus dimidiatus Bleeker, 1859",species,urn:lsid:marinespecies.org:taxname:276044,dimidiatus,Scarus,Scaridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,15cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Scarus dimidiatus Bleeker, 1859:8cm",HumanObservation,2016-03,"Scarus dimidiatus Bleeker, 1859",species,urn:lsid:marinespecies.org:taxname:276044,dimidiatus,Scarus,Scaridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Scarus quoyi Valenciennes, 1840:22cm",HumanObservation,2016-03,"Scarus quoyi Valenciennes, 1840",species,urn:lsid:marinespecies.org:taxname:276058,quoyi,Scarus,Scaridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,22cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Scarus rubroviolaceus Bleeker, 1847:20cm",HumanObservation,2016-03,"Scarus rubroviolaceus Bleeker, 1847",species,urn:lsid:marinespecies.org:taxname:219124,rubroviolaceus,Scarus,Scaridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,20cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Siganus virgatus (Valenciennes, 1835):14cm",HumanObservation,2016-03,"Siganus virgatus (Valenciennes, 1835)",species,urn:lsid:marinespecies.org:taxname:273928,virgatus,Siganus,Siganidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,14cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Siganus virgatus (Valenciennes, 1835):12cm",HumanObservation,2016-03,"Siganus virgatus (Valenciennes, 1835)",species,urn:lsid:marinespecies.org:taxname:273928,virgatus,Siganus,Siganidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,11,11,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Siganus vulpinus (Schlegel & Müller, 1845):12cm",HumanObservation,2016-03,"Siganus vulpinus (Schlegel & Müller, 1845)",species,urn:lsid:marinespecies.org:taxname:273929,vulpinus,Siganus,Siganidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma hardwicke (Bennett, 1830):9cm",HumanObservation,2016-03,"Thalassoma hardwicke (Bennett, 1830)",species,urn:lsid:marinespecies.org:taxname:212217,hardwicke,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma hardwicke (Bennett, 1830):6cm",HumanObservation,2016-03,"Thalassoma hardwicke (Bennett, 1830)",species,urn:lsid:marinespecies.org:taxname:212217,hardwicke,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,2,2,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma hardwicke (Bennett, 1830):7cm",HumanObservation,2016-03,"Thalassoma hardwicke (Bennett, 1830)",species,urn:lsid:marinespecies.org:taxname:212217,hardwicke,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,5,5,7cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma hardwicke (Bennett, 1830):8cm",HumanObservation,2016-03,"Thalassoma hardwicke (Bennett, 1830)",species,urn:lsid:marinespecies.org:taxname:212217,hardwicke,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,3,3,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma hardwicke (Bennett, 1830):10cm",HumanObservation,2016-03,"Thalassoma hardwicke (Bennett, 1830)",species,urn:lsid:marinespecies.org:taxname:212217,hardwicke,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma lunare (Linnaeus, 1758):6cm",HumanObservation,2016-03,"Thalassoma lunare (Linnaeus, 1758)",species,urn:lsid:marinespecies.org:taxname:212209,lunare,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,20,20,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Thalassoma lunare (Linnaeus, 1758):9cm",HumanObservation,2016-03,"Thalassoma lunare (Linnaeus, 1758)",species,urn:lsid:marinespecies.org:taxname:212209,lunare,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Zebrasoma scopas (Cuvier, 1829):10cm",HumanObservation,2016-03,"Zebrasoma scopas (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:219679,scopas,Zebrasoma,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Zebrasoma scopas (Cuvier, 1829):11cm",HumanObservation,2016-03,"Zebrasoma scopas (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:219679,scopas,Zebrasoma,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,12,12,11cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T03:2016-03:fish,"LiloanMPA:T03:2016-03:fish:Zebrasoma scopas (Cuvier, 1829):8cm",HumanObservation,2016-03,"Zebrasoma scopas (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:219679,scopas,Zebrasoma,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.399945,124.008008,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Balistapus undulatus (Park, 1797):6cm",HumanObservation,2016-03,"Balistapus undulatus (Park, 1797)",species,urn:lsid:marinespecies.org:taxname:219874,undulatus,Balistapus,Balistidae,Tetraodontiformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Balistapus undulatus (Park, 1797):8cm",HumanObservation,2016-03,"Balistapus undulatus (Park, 1797)",species,urn:lsid:marinespecies.org:taxname:219874,undulatus,Balistapus,Balistidae,Tetraodontiformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Cephalopholis boenak (Bloch, 1790):22cm",HumanObservation,2016-03,"Cephalopholis boenak (Bloch, 1790)",species,urn:lsid:marinespecies.org:taxname:218182,boenak,Cephalopholis,Serranidae,Perciformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,22cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Cephalopholis microprion (Bleeker, 1852):12cm",HumanObservation,2016-03,"Cephalopholis microprion (Bleeker, 1852)",species,urn:lsid:marinespecies.org:taxname:279150,microprion,Cephalopholis,Serranidae,Perciformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chaetodon baronessa Cuvier, 1829:10cm",HumanObservation,2016-03,"Chaetodon baronessa Cuvier, 1829",species,urn:lsid:marinespecies.org:taxname:273328,baronessa,Chaetodon,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chaetodon baronessa Cuvier, 1829:9cm",HumanObservation,2016-03,"Chaetodon baronessa Cuvier, 1829",species,urn:lsid:marinespecies.org:taxname:273328,baronessa,Chaetodon,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chaetodon lunulatus Quoy & Gaimard, 1825:8cm",HumanObservation,2016-03,"Chaetodon lunulatus Quoy & Gaimard, 1825",species,urn:lsid:marinespecies.org:taxname:398549,lunulatus,Chaetodon,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chaetodon lunulatus Quoy & Gaimard, 1825:6cm",HumanObservation,2016-03,"Chaetodon lunulatus Quoy & Gaimard, 1825",species,urn:lsid:marinespecies.org:taxname:398549,lunulatus,Chaetodon,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chaetodon lunulatus Quoy & Gaimard, 1825:9cm",HumanObservation,2016-03,"Chaetodon lunulatus Quoy & Gaimard, 1825",species,urn:lsid:marinespecies.org:taxname:398549,lunulatus,Chaetodon,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Cheilinus chlorourus (Bloch, 1791):10cm",HumanObservation,2016-03,"Cheilinus chlorourus (Bloch, 1791)",species,urn:lsid:marinespecies.org:taxname:218941,chlorourus,Cheilinus,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chromis amboinensis (Bleeker, 1871):8cm",HumanObservation,2016-03,"Chromis amboinensis (Bleeker, 1871)",species,urn:lsid:marinespecies.org:taxname:273711,amboinensis,Chromis,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,5,5,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chromis retrofasciatus Weber, 1913:4cm",HumanObservation,2016-03,"Chromis retrofasciatus Weber, 1913",species,urn:lsid:marinespecies.org:taxname:304195,retrofasciatus,Chromis,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,6,6,4cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chromis ternatensis (Bleeker, 1856):4cm",HumanObservation,2016-03,"Chromis ternatensis (Bleeker, 1856)",species,urn:lsid:marinespecies.org:taxname:212810,ternatensis,Chromis,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,70,70,4cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chromis ternatensis (Bleeker, 1856):8cm",HumanObservation,2016-03,"Chromis ternatensis (Bleeker, 1856)",species,urn:lsid:marinespecies.org:taxname:212810,ternatensis,Chromis,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,60,60,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Chrysiptera springeri (Allen & Lubbock, 1976):4cm",HumanObservation,2016-03,"Chrysiptera springeri (Allen & Lubbock, 1976)",species,urn:lsid:marinespecies.org:taxname:276843,springeri,Chrysiptera,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,4,4,4cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Cirrhilabrus cyanopleura (Bleeker, 1851):6cm",HumanObservation,2016-03,"Cirrhilabrus cyanopleura (Bleeker, 1851)",species,urn:lsid:marinespecies.org:taxname:277842,cyanopleura,Cirrhilabrus,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,10,10,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Ctenochaetus tominiensis Randall, 1955:10cm",HumanObservation,2016-03,"Ctenochaetus tominiensis Randall, 1955",species,urn:lsid:marinespecies.org:taxname:277562,tominiensis,Ctenochaetus,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Dascyllus reticulatus (Richardson, 1846):7cm",HumanObservation,2016-03,"Dascyllus reticulatus (Richardson, 1846)",species,urn:lsid:marinespecies.org:taxname:212844,reticulatus,Dascyllus,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,4,4,7cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Dascyllus reticulatus (Richardson, 1846):6cm",HumanObservation,2016-03,"Dascyllus reticulatus (Richardson, 1846)",species,urn:lsid:marinespecies.org:taxname:212844,reticulatus,Dascyllus,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,24,24,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Genicanthus lamarck (Lacepède, 1802):8cm",HumanObservation,2016-03,"Genicanthus lamarck (Lacepède, 1802)",species,urn:lsid:marinespecies.org:taxname:211793,lamarck,Genicanthus,Pomacanthidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Heniochus varius (Cuvier, 1829):6cm",HumanObservation,2016-03,"Heniochus varius (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:276750,varius,Heniochus,Chaetodontidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,6cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Pomacentrus amboinensis Bleeker, 1868:7cm",HumanObservation,2016-03,"Pomacentrus amboinensis Bleeker, 1868",species,urn:lsid:marinespecies.org:taxname:277132,amboinensis,Pomacentrus,Pomacentridae,Ovalentaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,36,36,7cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Pterocaesio pisang (Bleeker, 1853):9cm",HumanObservation,2016-03,"Pterocaesio pisang (Bleeker, 1853)",species,urn:lsid:marinespecies.org:taxname:213658,pisang,Pterocaesio,Caesionidae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,50,50,9cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Pterocaesio pisang (Bleeker, 1853):10cm",HumanObservation,2016-03,"Pterocaesio pisang (Bleeker, 1853)",species,urn:lsid:marinespecies.org:taxname:213658,pisang,Pterocaesio,Caesionidae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,150,150,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Scolopsis ciliata (Lacepède, 1802):10cm",HumanObservation,2016-03,"Scolopsis ciliata (Lacepède, 1802)",species,urn:lsid:marinespecies.org:taxname:276785,ciliata,Scolopsis,Nemipteridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Scolopsis Cuvier, 1814:12cm",HumanObservation,2016-03,"Scolopsis Cuvier, 1814",genus,urn:lsid:marinespecies.org:taxname:203906,,Scolopsis,Nemipteridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Siganus puellus (Schlegel, 1852):10cm",HumanObservation,2016-03,"Siganus puellus (Schlegel, 1852)",species,urn:lsid:marinespecies.org:taxname:273920,puellus,Siganus,Siganidae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,2,2,10cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Sufflamen bursa (Bloch & Schneider, 1801):12cm",HumanObservation,2016-03,"Sufflamen bursa (Bloch & Schneider, 1801)",species,urn:lsid:marinespecies.org:taxname:219894,bursa,Sufflamen,Balistidae,Tetraodontiformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,12cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Thalassoma lunare (Linnaeus, 1758):8cm",HumanObservation,2016-03,"Thalassoma lunare (Linnaeus, 1758)",species,urn:lsid:marinespecies.org:taxname:212209,lunare,Thalassoma,Labridae,Eupercaria incertae sedis,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Zebrasoma scopas (Cuvier, 1829):7cm",HumanObservation,2016-03,"Zebrasoma scopas (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:219679,scopas,Zebrasoma,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,7cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
LiloanMPA:T04:2016-03:fish,"LiloanMPA:T04:2016-03:fish:Zebrasoma scopas (Cuvier, 1829):8cm",HumanObservation,2016-03,"Zebrasoma scopas (Cuvier, 1829)",species,urn:lsid:marinespecies.org:taxname:219679,scopas,Zebrasoma,Acanthuridae,Acanthuriformes,Actinopteri,Chordata,Animalia,10.396295,124.010041,WGS84,50,PH,1,1,8cm-sized individual/250m2,Eukene Bensig | Brisneve Edullantes | Volunteers
